Word,GPT_Fam_dominant,GPT_Fam_probs,Multilex_Zipf,Type,Subtype_MWE
treat with kid gloves,5,4.88,NA,MWE,
treatable,6,6.04,2.76,W,
treated,7,6.59,4.51,W,
treaties,6,6.02,2.93,W,
treating,6,6.44,4.19,W,
treatise,4,3.58,2.65,W,
treatment,7,6.97,4.56,W,
treatment adherence,4,4.06,NA,MWE,
treatment outcome,6,5.70,NA,MWE,
treatment-related,5,4.68,NA,WhW,
treatments,7,6.68,3.69,W,
treats,7,6.73,3.96,W,
treat's,4,4.27,NA,W,
treaty,6,6.02,3.86,W,
Treaty of Rome,4,4.09,NA,MWE,
treaty settlement,4,3.78,NA,MWE,
treaty settlements,4,4.00,NA,MWE,
treaty-making,4,3.95,NA,WhW,
treaty's,6,5.76,NA,W,
treble,5,4.86,2.79,W,
treble (music),5,5.13,NA,MWE,
treble (triple),5,5.44,NA,MWE,
treble clef,5,4.96,NA,MWE,
trebles,4,3.69,1.73,W,
tree,7,7.00,4.90,W,
t-r-e-e,7,7.00,NA,WhW,
tree bark,7,6.85,NA,MWE,
tree branch,7,6.95,NA,MWE,
tree canopy,6,5.56,NA,MWE,
tree diagram,5,4.71,NA,MWE,
tree farm,5,5.17,NA,MWE,
tree farmer,4,3.98,NA,MWE,
tree fern,4,3.57,NA,MWE,
tree frog,6,5.96,NA,MWE,
tree frogs,6,5.97,NA,MWE,
tree house,6,6.13,NA,MWE,
tree houses,6,6.04,NA,MWE,
tree hugger,5,5.40,NA,MWE,
tree limb,6,5.92,NA,MWE,
tree line,5,5.12,NA,MWE,
tree lizard,4,3.77,NA,MWE,
tree map,3,3.52,NA,MWE,
tree of knowledge,4,4.22,NA,MWE,
tree of knowledge of good and evil,3,3.60,NA,MWE,
tree of life,5,5.30,NA,MWE,
tree ring,5,5.26,NA,MWE,
tree rings,6,6.03,NA,MWE,
tree sapling,6,5.80,NA,MWE,
tree sloth,4,4.18,NA,MWE,
tree snake,4,3.79,NA,MWE,
tree snakes,4,3.56,NA,MWE,
tree sparrow,4,4.13,NA,MWE,
tree sparrows,4,3.82,NA,MWE,
tree squirrel,6,6.01,NA,MWE,
tree squirrels,6,6.10,NA,MWE,
tree structure,5,4.96,NA,MWE,
tree structures,5,4.62,NA,MWE,
tree stump,6,6.08,NA,MWE,
tree top,6,5.95,NA,MWE,
tree trimmer,5,5.17,NA,MWE,
tree trunk,7,6.62,NA,MWE,
tree trunks,7,6.56,NA,MWE,
tree_stump,5,4.66,NA,W,
tree_trunk,5,4.93,NA,W,
tree-bark,5,5.47,NA,WhW,
tree-branch,6,6.03,NA,WhW,
tree-canopy,4,3.62,NA,WhW,
tree-climbing,5,5.20,NA,WhW,
tree-covered,6,5.62,NA,WhW,
tree-cutting,6,5.70,NA,WhW,
tree-dwelling,5,4.69,NA,WhW,
tree-filled,5,4.92,NA,WhW,
treehouse,6,5.92,2.66,W,
tree-house,6,5.99,NA,WhW,
treehouses,5,5.43,0.85,W,
tree-hugger,5,5.07,NA,WhW,
treehuggers,4,3.73,0.55,W,
treeless,5,4.84,1.85,W,
tree-lighting,4,4.13,NA,WhW,
treelike,4,3.91,0.67,W,
tree-like,5,5.39,NA,WhW,
tree-limb,5,4.53,NA,WhW,
treeline,4,4.38,1.89,W,
tree-line,5,4.79,NA,WhW,
treelined,4,4.47,NA,W,
tree-lined,5,5.30,NA,WhW,
tree-planting,6,5.95,NA,WhW,
tree-ring,5,4.59,NA,WhW,
trees,7,7.00,4.62,W,
trees',6,6.06,NA,W,
tree's,6,6.02,NA,W,
tree-shaded,5,4.81,NA,WhW,
tree-stump,6,5.68,NA,WhW,
treetop,5,5.31,2.34,W,
tree-top,5,5.08,NA,WhW,
treetops,6,5.53,2.63,W,
tree-tops,5,5.48,NA,WhW,
tree-trimmer,4,4.14,NA,WhW,
treetrunk,5,4.56,NA,W,
tree-trunk,6,5.98,NA,WhW,
tree-trunks,6,5.70,NA,WhW,
trek,6,5.65,3.72,W,
trekked,5,5.01,2.25,W,
trekker,4,3.94,1.86,W,
trekkers,5,4.68,1.86,W,
trekkie,5,4.53,2.16,W,
trekkies,5,4.48,1.75,W,
trekking,6,5.93,2.74,W,
treks,5,5.03,2.22,W,
trellis,4,4.24,2.56,W,
trellises,4,3.70,1.52,W,
tremble,6,6.01,3.46,W,
tremble like a leaf,4,4.15,NA,MWE,
trembled,6,5.99,2.81,W,
trembles,6,5.80,2.82,W,
trembling,6,6.13,3.57,W,
tremendous,7,6.65,4.02,W,
tremendously,6,6.20,3.27,W,
tremor,6,5.89,2.94,W,
tremors,6,5.88,3.04,W,
trench,6,5.95,3.61,W,
trench coat,6,6.15,NA,MWE,
trench coats,6,6.12,NA,MWE,
trench digging,4,4.05,NA,MWE,
trench foot,4,3.69,NA,MWE,
trench warfare,6,5.90,NA,MWE,
trench_coat,6,5.94,NA,W,
trenchcoat,6,5.99,1.86,W,
trench-coat,6,5.99,NA,WhW,
trenchcoats,6,5.82,0.85,W,
trenches,6,5.76,3.45,W,
trench-warfare,6,5.61,NA,WhW,
trend,7,6.90,3.86,W,
trend analysis,6,5.93,NA,MWE,
trend line,6,5.80,NA,MWE,
trend lines,6,5.56,NA,MWE,
trend setter,6,5.80,NA,MWE,
trend setting,6,5.53,NA,MWE,
trended,6,5.88,1.99,W,
trendier,5,5.27,1.58,W,
trendiest,5,5.46,1.86,W,
trendiness,5,5.05,1.22,W,
trending,7,6.73,3.48,W,
trends,7,6.62,3.48,W,
trendsetter,6,5.53,1.95,W,
trend-setter,6,5.98,NA,WhW,
trendsetters,6,5.59,1.56,W,
trendsetting,5,5.23,1.22,W,
trend-setting,6,5.82,NA,WhW,
trendy,6,6.16,3.28,W,
Trenton,4,4.06,NA,W,
trepidation,4,4.42,2.64,W,
trespass,6,5.99,3.13,W,
trespass on,5,5.16,NA,MWE,
trespass upon,3,3.55,NA,MWE,
trespassed,6,5.78,2.52,W,
trespasser,6,5.68,2.44,W,
trespassers,6,5.56,2.71,W,
trespasses,5,5.07,2.66,W,
trespassing,6,6.03,3.52,W,
trestle table,4,3.57,NA,MWE,
trestle tables,4,3.67,NA,MWE,
trevor,4,3.83,3.91,W,
trevor's,4,3.69,NA,W,
t-rex,7,6.62,NA,WhW,
t-rexes,6,5.64,NA,WhW,
triad,4,3.95,3.42,W,
triads,4,3.76,2.97,W,
triage,5,4.65,3.02,W,
trial,7,6.56,4.75,W,
trial (courtroom),7,6.56,NA,MWE,
trial (test),7,6.88,NA,MWE,
trial and error,7,6.78,NA,MWE,
trial attorney,6,5.97,NA,MWE,
trial balance,4,4.41,NA,MWE,
trial balances,4,4.07,NA,MWE,
trial balloons,3,3.52,NA,MWE,
trial by fire,5,5.16,NA,MWE,
trial court,6,5.68,NA,MWE,
trial courts,5,5.39,NA,MWE,
trial judge,6,5.96,NA,MWE,
trial juries,6,5.84,NA,MWE,
trial jury,6,5.94,NA,MWE,
trial lawyer,6,5.95,NA,MWE,
trial lawyers,6,5.96,NA,MWE,
trial period,6,6.13,NA,MWE,
trial run,6,6.00,NA,MWE,
trial runs,6,5.88,NA,MWE,
trial-and-error,6,6.15,NA,WhW,
trialed,4,4.12,1.39,W,
trialing,4,3.68,0.98,W,
trialled,4,4.16,1.25,W,
trialling,4,3.72,1.45,W,
trials,6,6.15,3.89,W,
trial's,6,5.51,NA,W,
trials and tribulations,6,5.97,NA,MWE,
triangle,7,7.00,3.78,W,
triangles,7,6.98,2.99,W,
triangle's,6,5.88,NA,W,
triangle-shaped,6,6.00,NA,WhW,
triangular,6,6.11,2.87,W,
triangular bandage,3,3.57,NA,MWE,
triangular pyramid,5,4.63,NA,MWE,
triangular-shaped,6,5.78,NA,WhW,
triangulate,4,3.93,2.86,W,
triangulation,4,4.05,2.52,W,
triathlete,5,5.13,1.94,W,
triathletes,5,4.65,1.22,W,
triathlon,6,6.00,2.80,W,
triathlons,6,5.73,2.08,W,
tribal,6,5.80,3.87,W,
tribal chief,6,5.70,NA,MWE,
tribal-chief,5,4.96,NA,WhW,
tribalism,4,4.40,1.78,W,
tribe,6,6.04,4.27,W,
tribes,6,6.06,3.74,W,
tribe's,5,5.15,NA,W,
tribesman,4,3.99,2.10,W,
tribesmen,4,4.50,2.64,W,
tribespeople,4,3.75,1.50,W,
tribes-people,4,3.69,NA,WhW,
tribulations,4,4.15,2.72,W,
tribunal,5,5.02,3.44,W,
tribunals,5,5.06,2.33,W,
tributaries,5,4.65,2.36,W,
tributary,4,4.08,2.45,W,
tribute,6,5.97,3.88,W,
tribute album,4,4.22,NA,MWE,
tribute band,5,4.89,NA,MWE,
tributes,6,5.68,2.91,W,
tricep,6,5.96,1.86,W,
triceps,6,6.00,2.39,W,
tricepses,5,4.68,NA,W,
triceratops,5,5.12,2.58,W,
triceratops's,4,3.72,NA,W,
trick,6,6.50,4.64,W,
trick into,6,5.93,NA,MWE,
trick of the trade,5,5.48,NA,MWE,
trick or treat,7,6.99,NA,MWE,
trick or treated,6,6.01,NA,MWE,
trick or treating,7,6.94,NA,MWE,
trick or treats,7,6.75,NA,MWE,
trick out,4,4.02,NA,MWE,
trick question,6,5.95,NA,MWE,
trick up one's sleeve,6,5.51,NA,MWE,
tricked,6,6.20,3.80,W,
tricked-out,4,3.66,NA,WhW,
trickery,6,5.92,3.01,W,
trickier,6,5.91,2.65,W,
trickiest,6,5.59,2.24,W,
trickiness,5,4.96,1.11,W,
tricking,6,5.88,3.07,W,
trickle,5,5.37,3.02,W,
trickle down,6,5.56,NA,MWE,
trickled,5,5.37,2.36,W,
trickle-down,6,5.53,NA,WhW,
trickle-down economics,6,5.68,NA,MWE,WhW
trickle-down theory,5,5.04,NA,MWE,WhW
trickles,5,4.82,2.38,W,
trickling,5,5.30,2.75,W,
trick-or-treat,7,6.82,NA,WhW,
trick-or-treated,6,5.97,NA,WhW,
trick-or-treater,6,5.99,NA,WhW,
trick-or-treaters,6,6.18,NA,WhW,
trick-or-treating,7,6.62,NA,WhW,
trick-or-treats,6,6.26,NA,WhW,
tricks,6,6.29,4.29,W,
tricks of the trade,6,5.56,NA,MWE,
trickster,6,5.78,3.02,W,
tricksters,5,5.46,2.28,W,
tricky,6,6.15,3.98,W,
tricolor,4,4.21,1.92,W,
tricolored,4,4.02,1.19,W,
tri-colored,4,4.27,NA,WhW,
tricolour,4,4.06,1.90,W,
tricycle,6,6.35,2.80,W,
tricycles,6,5.99,1.79,W,
tricycling,3,3.57,NA,W,
trident,5,5.02,3.07,W,
tridents,4,4.10,1.52,W,
tried,7,6.99,5.29,W,
tried and tested,6,5.91,NA,MWE,
tried and true,6,5.90,NA,MWE,
tried and trusted,6,5.78,NA,MWE,
tried-and-true,6,5.73,NA,WhW,
tries,7,6.99,4.31,W,
trifecta,4,4.44,2.61,W,
trifle,4,4.33,3.32,W,
trifles,4,3.76,2.72,W,
trifling,4,3.90,2.80,W,
trifocals,4,3.94,0.85,W,
tri-focals,4,4.41,NA,WhW,
trig,4,4.21,2.81,W,
trigger,6,6.09,4.29,W,
trigger finger,4,4.32,NA,MWE,
trigger fingers,4,4.15,NA,MWE,
trigger happy,5,4.94,NA,MWE,
trigger point,4,4.43,NA,MWE,
trigger points,4,4.33,NA,MWE,
trigger warning,6,6.11,NA,MWE,
trigger warnings,6,5.96,NA,MWE,
triggered,6,6.27,3.73,W,
trigger-happy,5,4.83,NA,WhW,
triggering,6,5.97,3.03,W,
triggers,6,6.11,3.37,W,
trigger's,5,5.16,NA,W,
triglyceride,4,3.64,1.73,W,
triglycerides,4,4.23,2.20,W,
trigonometric,5,5.16,1.56,W,
trigonometric function,5,4.97,NA,MWE,
trigonometry,6,6.13,2.50,W,
trike,5,4.59,2.19,W,
trikes,4,4.37,1.43,W,
trilingual,5,4.92,1.60,W,
trilled,4,3.70,1.28,W,
trillion,7,6.88,3.58,W,
trillion-dollar,6,5.98,NA,WhW,
trillions,7,6.53,2.93,W,
trillionth,4,3.70,2.00,W,
trilogies,6,5.84,1.63,W,
trilogy,6,6.03,3.18,W,
trim,6,6.12,3.72,W,
trim back,5,5.12,NA,MWE,
trim down,6,5.80,NA,MWE,
trim off,6,5.73,NA,MWE,
trimester,6,5.98,2.93,W,
trimesters,6,5.75,1.70,W,
trimmed,6,6.22,3.21,W,
trimmer,6,5.68,2.59,W,
trimmers,5,5.40,2.01,W,
trimmin',3,3.51,NA,W,
trimming,6,6.01,3.03,W,
trimmings,5,5.04,2.76,W,
trims,6,5.59,2.34,W,
Trinidad,5,5.49,NA,W,
Trinidadian,5,4.65,NA,W,
Trinidadians,4,4.17,NA,W,
trinidad-tobago,6,5.78,NA,WhW,
tri-nitro-toluene,4,3.70,NA,WhW,
trinity,6,5.88,3.54,W,
trinity's,4,3.87,NA,W,
trinket,5,5.00,2.87,W,
trinkets,5,5.34,2.99,W,
trinket's,4,4.24,NA,W,
trio,6,5.98,3.54,W,
trios,5,4.80,2.11,W,
trip,7,6.73,4.98,W,
trip down memory lane,6,5.82,NA,MWE,
trip hop,4,3.99,NA,MWE,
trip over,6,6.13,NA,MWE,
trip up,6,5.80,NA,MWE,
trip wire,4,4.28,NA,MWE,
tripadviser,5,5.03,NA,W,
tripadvisor,6,6.08,1.25,W,
tripe,3,3.54,2.92,W,
triple,7,6.75,4.09,W,
triple a,5,5.14,NA,MWE,
triple bond,4,3.90,NA,MWE,
triple bonds,4,3.94,NA,MWE,
triple cream,4,3.70,NA,MWE,
triple crown,5,5.03,NA,MWE,
triple jump,5,5.27,NA,MWE,
triple jumper,3,3.55,NA,MWE,
triple jumps,5,4.51,NA,MWE,
triple play,4,4.25,NA,MWE,
triple points,5,4.68,NA,MWE,
triple sec,5,4.55,NA,MWE,
triple star system,4,3.64,NA,MWE,
triple threat,5,4.75,NA,MWE,
triple threats,4,3.88,NA,MWE,
triple time,3,3.55,NA,MWE,
tripled,6,6.01,3.02,W,
triple-decker,4,3.92,NA,WhW,
triple-digit,6,5.76,NA,WhW,
triple-double,5,4.58,NA,WhW,
triples,6,5.75,2.52,W,
triple-sized,4,4.45,NA,WhW,
triplet,6,5.62,2.23,W,
triplets,6,6.00,2.99,W,
triplicate,4,3.79,2.47,W,
tripling,5,4.79,2.23,W,
tripod,6,5.98,3.05,W,
tripods,6,5.73,2.38,W,
Tripoli,4,3.84,NA,W,
tripped,6,6.24,3.64,W,
trippers,4,3.59,1.94,W,
TRIPPIN,5,5.18,NA,W,
tripping,6,5.93,3.49,W,
trippy,5,5.18,2.61,W,
trips,6,6.24,4.03,W,
trip's,5,5.46,NA,W,
tripwire,4,4.11,2.19,W,
trip-wire,4,3.67,NA,WhW,
trisomy 21,4,3.62,NA,MWE,
TRISTAN,3,3.51,NA,W,
tri-state,4,4.48,NA,WhW,
trite,4,4.23,2.79,W,
triumph,6,6.24,3.87,W,
triumphal,4,3.97,2.45,W,
triumphal arch,4,4.27,NA,MWE,
triumphant,6,5.99,3.29,W,
triumphantly,6,5.59,2.51,W,
triumphed,6,5.68,2.78,W,
triumphing,5,4.58,2.02,W,
triumphs,6,5.92,3.07,W,
trivia,6,6.02,3.46,W,
trivial,6,6.13,3.55,W,
trivial pursuit,6,5.87,NA,MWE,
trivialise,4,3.91,1.28,W,
trivialised,4,3.94,0.67,W,
trivialities,4,4.16,2.28,W,
triviality,5,4.68,2.00,W,
trivialize,5,4.76,2.13,W,
trivialized,4,4.29,1.74,W,
trivializes,4,4.09,1.55,W,
trivializing,4,3.79,1.74,W,
trivially,5,5.18,1.03,W,
trod,4,3.72,2.73,W,
trodden,4,4.25,2.44,W,
trojan,6,5.91,3.26,W,
trojan horse,6,6.07,NA,MWE,
trojan horses,6,5.79,NA,MWE,
trojan war,6,5.91,NA,MWE,
trojan_horse,6,5.52,NA,W,
trojan-horse,6,5.86,NA,WhW,
trojans,5,5.48,2.66,W,
troll,6,6.13,3.58,W,
troll farm,3,3.55,NA,MWE,
trolled,6,5.98,2.09,W,
trolley,6,6.01,3.35,W,
trolley bus,4,4.03,NA,MWE,
trolley car,4,4.03,NA,MWE,
trolley cars,4,4.35,NA,MWE,
trolley line,5,4.51,NA,MWE,
trolley wheel,4,4.36,NA,MWE,
trolley wheels,4,4.47,NA,MWE,
trolley-buses,4,4.18,NA,WhW,
trolley-car,3,3.59,NA,WhW,
trolleys,6,5.87,2.42,W,
trolley's,5,5.09,NA,W,
trollies,4,3.81,0.98,W,
trolling,6,6.06,2.98,W,
trolls,6,6.02,3.28,W,
troll's,5,4.93,NA,W,
trombone,6,6.00,3.04,W,
trombone player,6,5.87,NA,MWE,
trombones,6,5.87,2.31,W,
trombonist,4,3.78,1.76,W,
tron,4,3.57,2.84,W,
troop,6,6.04,3.74,W,
troop carrier,3,3.55,NA,MWE,
troop carriers,4,3.67,NA,MWE,
troop movement,5,5.46,NA,MWE,
troop transport,4,3.59,NA,MWE,
trooper,6,5.68,3.43,W,
troopers,5,5.39,3.37,W,
troops,7,6.56,4.46,W,
troops',6,5.96,NA,W,
trope,5,5.21,2.32,W,
tropes,5,4.98,2.25,W,
trophies,6,6.07,3.42,W,
trophy,6,6.50,3.96,W,
trophy case,5,5.17,NA,MWE,
trophy girlfriend,4,4.14,NA,MWE,
trophy wife,6,5.91,NA,MWE,
trophy wives,5,5.37,NA,MWE,
tropic,5,5.44,2.75,W,
tropic of cancer,5,5.49,NA,MWE,
tropic of capricorn,5,4.85,NA,MWE,
tropical,7,6.68,3.74,W,
tropical cyclone,6,5.95,NA,MWE,
tropical cyclones,6,5.98,NA,MWE,
tropical disease,5,5.40,NA,MWE,
tropical fish,6,6.04,NA,MWE,
tropical fruit,6,5.98,NA,MWE,
tropical rain forest,7,6.78,NA,MWE,
tropical storm,6,6.20,NA,MWE,
tropical storms,6,6.20,NA,MWE,
tropical zone,6,5.78,NA,MWE,
tropical-fruit,5,4.46,NA,WhW,
tropically,4,3.71,0.85,W,
tropicana,5,5.00,2.38,W,
tropics,6,6.04,3.06,W,
trot,5,5.10,3.30,W,
trot off,3,3.54,NA,MWE,
trot out,4,4.46,NA,MWE,
trots,4,3.95,2.44,W,
trotsky,4,3.82,2.69,W,
trotsky's,4,3.85,NA,W,
trotted,6,5.80,2.54,W,
trotting,6,5.86,2.79,W,
trotting horse,4,4.00,NA,MWE,
trouble,7,6.98,5.26,W,
trouble in paradise,5,4.74,NA,MWE,
trouble maker,6,6.44,NA,MWE,
trouble oneself,5,4.94,NA,MWE,
trouble shooter,6,5.77,NA,MWE,
trouble spot,5,4.88,NA,MWE,
trouble spots,5,5.31,NA,MWE,
troubled,7,6.78,4.01,W,
troubled waters,6,5.64,NA,MWE,
trouble-free,5,5.39,NA,WhW,
troublemaker,6,6.27,3.19,W,
trouble-maker,6,6.01,NA,WhW,
troublemakers,6,6.00,2.96,W,
trouble-makers,6,6.08,NA,WhW,
troublemaking,6,5.91,1.91,W,
trouble-making,6,6.02,NA,WhW,
troubles,7,6.56,4.17,W,
trouble's,6,5.51,NA,W,
troubleshoot,6,6.07,2.03,W,
troubleshooter,6,5.91,2.00,W,
trouble-shooter,5,5.30,NA,WhW,
troubleshooters,6,5.58,1.33,W,
troubleshooting,6,6.50,2.14,W,
trouble-shooting,6,6.00,NA,WhW,
troubleshoots,5,5.34,0.77,W,
troublesome,6,6.18,3.45,W,
troublespots,4,3.67,NA,W,
troubling,6,6.20,3.65,W,
troublingly,4,4.30,0.77,W,
trough,5,4.88,3.24,W,
troughs,4,3.94,2.31,W,
troupe,4,3.97,3.45,W,
troupes,4,3.82,2.26,W,
trouser,7,6.53,2.92,W,
trouser cuff,5,4.93,NA,MWE,
trouser leg,6,6.05,NA,MWE,
trouser pocket,6,6.09,NA,MWE,
trouser suit,5,4.98,NA,MWE,
trouser suits,5,5.31,NA,MWE,
trouser-leg,5,4.75,NA,WhW,
trouser-pocket,5,4.50,NA,WhW,
trouser-pockets,6,5.73,NA,WhW,
trousers,7,6.96,3.89,W,
trousers',7,6.62,NA,W,
trout,6,6.01,3.61,W,
trouts,5,4.93,1.87,W,
trout's,5,5.31,NA,W,
trove,4,4.35,2.87,W,
troves,4,4.30,1.41,W,
trowel,4,4.07,2.48,W,
trowels,4,3.76,1.53,W,
troy,4,3.74,4.04,W,
truancy,4,4.01,2.41,W,
truant,4,4.00,2.62,W,
truce,6,5.87,3.54,W,
truces,5,4.83,1.33,W,
truck,7,7.00,4.86,W,
truck bed,6,6.07,NA,MWE,
truck driver,7,6.90,NA,MWE,
truck route,6,5.82,NA,MWE,
truck sale,5,5.05,NA,MWE,
truck stop,6,6.20,NA,MWE,
truck stops,6,5.83,NA,MWE,
truck traffic,6,6.06,NA,MWE,
TRUCKDRIVER,6,5.65,NA,W,
truck-driver,7,6.82,NA,WhW,
truck-driving,6,6.01,NA,WhW,
trucked,5,4.63,2.24,W,
trucker,6,5.98,3.15,W,
truckers,6,6.08,2.99,W,
truckers',6,5.73,NA,W,
trucker's,5,5.12,NA,W,
trucking,6,6.04,3.14,W,
truckload,6,6.02,2.95,W,
truckloads,6,5.93,2.32,W,
trucks,7,7.00,4.09,W,
truck's,6,6.02,NA,W,
truckstop,5,5.25,1.07,W,
truck-stop,6,5.89,NA,WhW,
trudeau,6,5.68,2.33,W,
trudge,5,4.70,2.34,W,
trudge through,4,4.43,NA,MWE,
trudged,5,4.87,2.23,W,
trudges,4,3.96,1.56,W,
trudging,5,4.87,2.41,W,
TRUE,7,7.00,NA,W,
true,7,6.98,5.35,W,
true',7,6.99,NA,W,
true believer,5,5.00,NA,MWE,
true believers,5,4.90,NA,MWE,
true blue,4,4.26,NA,MWE,
true colors,6,6.00,NA,MWE,
true feelings,6,6.46,NA,MWE,
true identity,6,6.31,NA,MWE,
true love,7,6.97,NA,MWE,
true loves,6,5.76,NA,MWE,
true meaning,6,5.97,NA,MWE,
true nature,6,5.92,NA,MWE,
true north,5,4.57,NA,MWE,
true positive,4,4.48,NA,MWE,
true self,6,5.88,NA,MWE,
true statement,6,6.24,NA,MWE,
true story,6,6.37,NA,MWE,
true to,5,5.28,NA,MWE,
true to form,5,5.30,NA,MWE,
true to life,6,5.76,NA,MWE,
true value,6,5.68,NA,MWE,
true/false,7,6.85,NA,W,
true-crime,6,5.73,NA,WhW,
true-false,5,5.36,NA,WhW,
true-life,4,4.24,NA,WhW,
true-life story,5,5.17,NA,MWE,WhW
truelove,4,3.94,1.87,W,
true-or-false,6,5.99,NA,WhW,
truer,6,5.71,2.81,W,
truest,5,5.42,2.85,W,
true-to-life,5,5.00,NA,WhW,
truffle,6,5.73,3.23,W,
truffles,6,5.68,3.17,W,
truism,4,4.01,2.11,W,
truisms,4,4.08,1.58,W,
truly,7,6.96,4.73,W,
truly yours,5,5.06,NA,MWE,
Truman,6,5.87,NA,W,
truman doctrine,4,3.80,NA,MWE,
Truman's,5,4.53,NA,W,
trump,7,6.56,3.77,W,
trump card,6,5.91,NA,MWE,
trump up,4,3.67,NA,MWE,
trump_card,5,4.66,NA,W,
trump-card,5,4.87,NA,WhW,
trumped,5,4.71,2.93,W,
trumped-up,4,3.96,NA,WhW,
trumpet,7,6.82,3.66,W,
trumpet call,5,4.80,NA,MWE,
trumpet calls,4,4.00,NA,MWE,
trumpet player,6,6.17,NA,MWE,
trumpet section,5,5.15,NA,MWE,
trumpeted,4,4.23,2.05,W,
trumpeter,5,4.88,2.53,W,
trumpeters,5,4.52,1.94,W,
trumpeter's,4,3.67,NA,W,
trumpeting,4,4.03,2.64,W,
trumpets,6,6.35,3.14,W,
trumpet-shaped,5,4.82,NA,WhW,
trumping,3,3.56,1.96,W,
trumps,5,4.96,3.10,W,
trump's,6,5.96,NA,W,
truncate,4,3.93,1.25,W,
truncated,4,3.99,2.20,W,
trunk,6,6.18,4.23,W,
trunk (elephant),6,6.13,NA,MWE,
trunk (luggage),5,5.07,NA,MWE,
trunk (tree/body),7,6.85,NA,MWE,
trunk lid,4,4.31,NA,MWE,
trunks,6,5.76,3.54,W,
truss,4,3.63,2.65,W,
truss bridge,3,3.51,NA,MWE,
trust,7,7.00,5.21,W,
trust company,4,3.83,NA,MWE,
trust corporations,4,3.68,NA,MWE,
trust fund,6,6.00,NA,MWE,
trust fund babies,4,4.17,NA,MWE,
trust fund baby,5,4.61,NA,MWE,
trust funds,6,5.93,NA,MWE,
trust gut,3,3.64,NA,MWE,
trust in,6,5.95,NA,MWE,
trust me,7,6.90,NA,MWE,
trust someone to —,4,3.94,NA,MWE,
trust your gut,6,6.12,NA,MWE,
trustable,4,3.68,1.77,W,
trusted,7,6.91,4.28,W,
trusted friend,7,6.73,NA,MWE,
trustee,6,5.73,3.20,W,
trustees,6,5.73,3.31,W,
trustee's,5,4.88,NA,W,
trustful,5,4.85,2.08,W,
trustfully,4,4.36,0.98,W,
trustfulness,4,3.94,0.77,W,
trust-fund,5,5.49,NA,WhW,
trusting,6,6.44,3.85,W,
trustingly,4,4.17,1.55,W,
trusts,6,6.35,3.65,W,
trustworthiness,6,6.20,2.18,W,
trustworthy,7,6.95,3.46,W,
trusty,5,5.12,3.18,W,
truth,7,7.00,5.26,W,
truth and reconciliation commission,4,4.14,NA,MWE,
truth be told,6,6.17,NA,MWE,
truth drug,4,3.95,NA,MWE,
truth drugs,4,3.71,NA,MWE,
truth in sentencing,4,3.91,NA,MWE,
truth is stranger than fiction,5,4.73,NA,MWE,
truth serum,5,4.99,NA,MWE,
truth serums,4,4.21,NA,MWE,
truth table,5,4.74,NA,MWE,
truth tables,5,4.66,NA,MWE,
truthful,7,6.65,3.41,W,
truthfully,6,6.16,3.41,W,
truthfulness,6,6.20,2.44,W,
truths,7,6.73,3.50,W,
truth's,6,5.67,NA,W,
truth-seeking,5,4.76,NA,WhW,
truth-table,4,4.03,NA,WhW,
truth-teller,4,4.00,NA,WhW,
truth-telling,5,5.36,NA,WhW,
try,7,7.00,5.63,W,
try for,6,5.83,NA,MWE,
try it on,6,5.54,NA,MWE,
try me,6,5.88,NA,MWE,
try on,6,6.24,NA,MWE,
try one's hand,5,5.20,NA,MWE,
try one's hand at,6,5.64,NA,MWE,
try one's luck,6,5.76,NA,MWE,
try out,6,6.38,NA,MWE,
try out for,6,5.90,NA,MWE,
try someone's patience,6,5.77,NA,MWE,
try something on for size,4,4.19,NA,MWE,
try that on for size,5,4.59,NA,MWE,
try to say,6,5.54,NA,MWE,
try to tell,6,5.66,NA,MWE,
try your darndest,4,3.79,NA,MWE,
try your hand at,6,5.94,NA,MWE,
try your luck,6,5.86,NA,MWE,
try your patience,5,4.50,NA,MWE,
TRYIN,5,4.50,NA,W,
tryin',6,5.68,NA,W,
trying,7,7.00,5.64,W,
trying on,6,5.88,NA,MWE,
tryna,5,4.53,2.17,W,
try-on,5,4.71,NA,WhW,
tryout,6,5.82,2.88,W,
try-out,5,5.39,NA,WhW,
tryouts,6,5.75,3.08,W,
try-outs,6,5.73,NA,WhW,
tsar,5,5.26,3.36,W,
tsars,4,4.26,2.21,W,
TSAR'S,5,4.82,NA,W,
tsetse fly,4,3.73,NA,MWE,
tsetse-fly,4,3.66,NA,WhW,
t-shape,4,3.91,NA,WhW,
t-shaped,4,4.20,NA,WhW,
tshirt,7,6.78,1.72,W,
t-shirt,7,7.00,NA,WhW,
t-shirts,7,7.00,NA,WhW,
tsk,5,4.63,2.98,W,
tsk tsk,5,5.00,NA,MWE,
tsk tsk!,5,4.79,NA,MWE,
tsk-tsk,5,5.12,NA,WhW,
tsk-tsk-tsk,4,3.61,NA,WhW,
tsp,6,5.93,3.13,W,
t-square,4,4.00,NA,WhW,
t-squares,3,3.56,NA,WhW,
tsunami,6,6.47,3.53,W,
tsunami wave,6,6.16,NA,MWE,
tsunamis,6,6.03,2.66,W,
tsunami-wave,5,4.54,NA,WhW,
t-teacher,7,6.29,NA,WhW,
t-test,5,4.67,NA,WhW,
